model,dataset,target,horizon,seed,MAE,RMSE,sMAPE,wMAPE,MSE,train_time_s,inference_ms,n_params,peak_gpu_mb
timesfm,ecl,aggregate_load,24,42,259345.28371123082,307450.4264098129,31.27458409200004,29.60334018822507,94525764699.57578,0.0,102.2329104001983,200000000,895.5625
chronos_bolt_small,ecl,aggregate_load,96,42,262601.941048845,314012.89087782614,31.68425688559925,30.032044396628343,98604095637.44954,0.0,39.639701200212585,47718016,345.78271484375
timesfm,ecl,aggregate_load,96,42,262766.32107431703,311382.38803457713,31.650022329807843,30.050843451209495,96958991578.11595,0.0,91.98613119951915,200000000,895.5625
chronos_bolt_small,ecl,aggregate_load,168,42,264268.26601323683,315996.9493554541,31.90767379962225,30.30381441849766,99854072001.95345,0.0,45.298837999871466,47718016,381.35791015625
timesfm,ecl,aggregate_load,168,42,265044.6044587572,313676.27804560063,31.949165656574003,30.39283765437047,98392807408.54095,0.0,200.3501248000248,200000000,896.4013671875
chronos_bolt_small,etth1,HUFL,24,42,3.0044784405222296,4.780743370609166,44.87599733680831,29.734018338419915,22.855507175623487,0.0,13.483807400189107,47718016,123.3173828125
timesfm,etth1,HUFL,24,42,3.157655062088752,4.877879379497715,48.32876502947776,31.24994084039151,23.793707240929017,0.0,98.19015780012705,200000000,895.5625
chronos_bolt_small,etth1,HUFL,96,42,3.5706790557663814,5.611641235688886,51.07656687303807,35.30326685122554,31.490517358083885,0.0,36.23630520014558,47718016,345.78271484375
timesfm,etth1,HUFL,96,42,3.6655339125778603,5.609909489978184,54.270201571533015,36.24109583833166,31.471084485747287,0.0,109.75876439915737,200000000,895.5625
chronos_bolt_small,etth1,HUFL,168,42,3.768441381422488,5.845687187565585,53.36105537018408,37.19775677484801,34.17205869486844,0.0,64.73158540029544,47718016,381.35791015625
timesfm,etth1,HUFL,168,42,3.787262691079936,5.746054418468805,55.770002442539464,37.383539284899314,33.01714138000488,0.0,208.50659779971465,200000000,896.4013671875
auto_arima,ecl,aggregate_load,24,42,258945.73290670873,306093.7507817899,31.26633104954133,29.55773288733458,93693384267.66449,14733.289723065995,2255.2288239996415,0,0.0
