model,dataset,target,horizon,seed,MAE,RMSE,sMAPE,wMAPE,MSE,train_time_s,inference_ms,n_params,peak_gpu_mb
xgboost,etth1,HUFL,24,44,3.8900884866613135,5.405693410848823,57.48962672233001,38.498516361581416,29.221521252094377,2.144576945999688,0.01623110107195116,0,0.0
xgboost,etth1,HUFL,96,42,4.209956724427755,5.866395491905097,61.173864514701,41.623798541783174,34.41459606744444,8.70734100699974,0.05739857639977052,0,0.0
xgboost,etth1,HUFL,96,43,4.217451409656444,5.87324807951386,61.252319078464836,41.69789841703437,34.495043003513246,8.598401580000427,0.06173106477168007,0,0.0
xgboost,etth1,HUFL,96,44,4.212369223366966,5.865365326904417,61.22286705091804,41.64765089381456,34.40251041805256,8.766860654000084,0.05851799293704,0,0.0
xgboost,etth1,HUFL,168,42,4.269439738341192,5.987241204504461,61.49659110115275,42.1430413471732,35.84705724091604,15.317331553999793,0.10799858817370184,0,0.0
xgboost,etth1,HUFL,168,43,4.27771793641123,5.990166550924303,61.604706808144726,42.22475428023389,35.882095307812364,15.135201783999946,0.1054760715157734,0,0.0
xgboost,etth1,HUFL,168,44,4.2700725466139335,5.982071808388515,61.5308010603001,42.14928770895307,35.78518312071663,15.260227407999992,0.10687732565838322,0,0.0
dlinear,ecl,aggregate_load,24,42,278815.9327391524,328257.2391522417,34.630842519057595,32.997753826343875,107752815055.85197,4.963137688002462,88.62745871432968,16176,26.31494140625
dlinear,ecl,aggregate_load,96,42,279791.77319507115,328356.07964690303,34.749104833803614,33.13459520313555,107817715041.08334,10.833738901001198,230.50508300002548,64704,29.8369140625
dlinear,ecl,aggregate_load,168,42,280821.55485109903,329361.34379131283,34.89347072723395,33.313581647627835,108478894784.01936,18.323872147000657,426.1365615581548,113232,32.67431640625
dlinear,etth1,HUFL,24,42,3.086740305502488,4.634799876847903,47.89602545234967,30.548128291377495,21.481369898429335,4.087997524999082,0.6955925684871672,16176,26.24951171875
dlinear,etth1,HUFL,96,42,3.551065618979168,5.2644315523522,54.130574606212114,35.109349004800656,27.714239569401393,3.846014249000291,0.6625347543497486,64704,29.771484375
dlinear,etth1,HUFL,168,42,3.7039989359589014,5.4302050603215495,56.53407527808182,36.56165442650101,29.487126997141765,3.62053983000078,0.6315262218735008,113232,32.60888671875
patchtst,ecl,aggregate_load,24,42,280974.7665725682,332138.6617179623,34.8563657634479,33.2532509447732,110316090607.79901,18.244579788999545,325.79606766070617,168280,606.1171875
patchtst,ecl,aggregate_load,96,42,283736.83151615475,336128.5636538972,35.19163855206247,33.601792322726084,112982411304.03203,22.305058188998373,474.57570614890153,361888,610.42431640625
patchtst,ecl,aggregate_load,168,42,284053.8550932961,335263.5948065471,35.21594293852044,33.69702620937159,112401678002.6086,28.438295536001533,661.3557101395705,555496,614.9716796875
patchtst,etth1,HUFL,24,42,3.2425467281952294,4.682725876814694,50.40559380323471,32.09007679302304,21.927921637389947,17.631617610997637,3.000105089501044,168280,605.63134765625
patchtst,etth1,HUFL,96,42,3.8651665482621,5.519771798730271,58.00881203354506,38.2148616402154,30.46788071005801,16.479096598999604,2.8387763305770206,361888,609.9912109375
patchtst,etth1,HUFL,168,42,4.107697718955471,5.85709326044083,60.20123920676059,40.54650853999132,34.30554146150139,16.508074845998635,2.879482791906268,555496,614.68505859375
itransformer,ecl,aggregate_load,24,42,288612.96338354744,345013.2605126544,35.69137284477932,34.15722847421251,119034149929.57271,9.535912466999434,170.28415119641846,311448,164.88427734375
itransformer,ecl,aggregate_load,96,42,282917.349857283,333999.34148202726,35.061545934160044,33.50474446197938,111555560110.42786,14.825919753002381,315.44510112771025,320736,165.02490234375
itransformer,ecl,aggregate_load,168,42,281748.01054142095,330962.7674147002,34.96069618065034,33.42348616439049,109536353414.79694,20.155063662998145,468.72241076739874,330024,165.16748046875
itransformer,etth1,HUFL,24,42,3.431684586018833,5.068481357829445,51.206234512275536,33.961892032954985,25.689503274664617,10.657752111001173,1.8134681148547172,311448,164.81689453125
itransformer,etth1,HUFL,96,42,3.87268821309746,5.6869937675726465,56.609029708552015,38.28922826255839,32.34189811241012,9.511025138999685,1.6384194899224263,320736,164.95751953125
itransformer,etth1,HUFL,168,42,3.992415269388059,5.863208666363406,57.69102373904511,39.40857163574297,34.37721586531895,9.69262572200023,1.6906725487528746,330024,165.10009765625
chronos_bolt_small,ecl,aggregate_load,24,42,259546.10512918417,311466.3739629304,31.31898447470767,29.626263237635037,97011302109.616,0.0,0.8264001546393414,47718016,123.3173828125
chronos_bolt_small,ecl,aggregate_load,96,42,262601.941048845,314012.89087782614,31.68425688559925,30.032044396628343,98604095637.44954,0.0,1.601600513356441,47718016,345.78271484375
chronos_bolt_small,ecl,aggregate_load,168,42,264268.26601323683,315996.9493554541,31.90767379962225,30.30381441849766,99854072001.95345,0.0,2.5585574546526884,47718016,381.35791015625
chronos_bolt_small,etth1,HUFL,24,42,3.0044784405222296,4.780743370609166,44.87599733680831,29.734018338419915,22.855507175623487,0.0,0.7647394624806175,47718016,123.3173828125
chronos_bolt_small,etth1,HUFL,96,42,3.5706790557663814,5.611641235688886,51.07656687303807,35.30326685122554,31.490517358083885,0.0,1.6783733011198458,47718016,345.78271484375
chronos_bolt_small,etth1,HUFL,168,42,3.768441381422488,5.845687187565585,53.36105537018408,37.19775677484801,34.17205869486844,0.0,2.685653534798321,47718016,381.35791015625
timesfm,ecl,aggregate_load,24,42,259345.28371123082,307450.4264098129,31.27458409200004,29.60334018822507,94525764699.57578,0.0,104.97688534326075,200000000,895.5625
timesfm,ecl,aggregate_load,96,42,262766.32107431703,311382.38803457713,31.650022329807843,30.050843451209495,96958991578.11595,0.0,101.33506391792466,200000000,895.5625
timesfm,ecl,aggregate_load,168,42,265044.6044587572,313676.27804560063,31.949165656574003,30.39283765437047,98392807408.54095,0.0,202.076427436003,200000000,896.4013671875
timesfm,etth1,HUFL,24,42,3.157655062088752,4.877879379497715,48.32876502947776,31.24994084039151,23.793707240929017,0.0,104.25829387510616,200000000,895.5625
timesfm,etth1,HUFL,96,42,3.6655339125778603,5.609909489978184,54.270201571533015,36.24109583833166,31.471084485747287,0.0,103.6570734906113,200000000,895.5625
timesfm,etth1,HUFL,168,42,3.787262691079936,5.746054418468805,55.770002442539464,37.383539284899314,33.01714138000488,0.0,190.12616823931597,200000000,896.4013671875
